"Acantholabrus palloni","Agonus cataphractus","Alosa agone","Alosa alosa","Alosa fallax","Amblyraja hyperborea","Amblyraja radiata","Ammodytes","Anarhichas denticulatus","Anarhichas lupus","Anarhichas minor","Anguilla anguilla","Anisarchus medius","Anthias anthias","Aphanopus carbo","Apristurus laurussonii","Arctogadus glacialis","Arctozenus risso","Argentina silus","Argentina sphyraena","Argyropelecus aculeatus","Argyropelecus hemigymnus","Argyropelecus olfersii","Argyrosomus regius","Arnoglossus imperialis","Arnoglossus laterna","Arnoglossus rueppelii","Arnoglossus thori","Artediellus atlanticus","Aspidophoroides olrikii","Atherina presbyter","Auxis rochei rochei","Balistes capriscus","Bathyraja brachyurops","Bathyraja spinicauda","Bathysolea profundicola","Belone belone","Benthodesmus elongatus","Beryx decadactylus","Beryx splendens","Blennius ocellaris","Boops boops","Boreogadus saida","Brosme brosme","Buglossidium luteum","Callionymus lyra","Callionymus maculatus","Callionymus reticulatus","Careproctus","Centrolabrus exoletus","Centrophorus granulosus","Centrophorus squamosus","Centroscyllium fabricii","Centroscymnus coelolepis","Centroscymnus crepidater","Chelidonichthys cuculus","Chelidonichthys lastoviza","Chelidonichthys lucerna","Chelidonichthys obscurus","Chelon labrosus","Chelon ramada","Chimaera monstrosa","Chimaera opalescens","Chirolophis ascanii","Chlorophthalmus agassizi","Ciliata mustela","Ciliata septentrionalis","Clupea harengus","Coelorinchus caelorhincus","Coelorinchus labiatus","Conger conger","Coris julis","Coryphaenoides guentheri","Coryphaenoides rupestris","Ctenolabrus rupestris","Cyclopteropsis mcalpini","Cyclopterus lumpus","Cyclothone microdon","Dalatias licha","Dasyatis pastinaca","Deania calcea","Deania profundorum","Dentex maroccanus","Dicentrarchus labrax","Dicentrarchus punctatus","Dicologlossa cuneata","Diplodus annularis","Diplodus bellottii","Diplodus cervinus","Diplodus sargus","Diplodus vulgaris","Dipturus batis","Dipturus nidarosiensis","Dipturus oxyrinchus","Echiichthys","Enchelyopus cimbrius","Engraulis encrasicolus","Entelurus aequoreus","Ephippion guttifer","Etmopterus princeps","Etmopterus pusillus","Etmopterus spinax","Eumicrotremus derjugini","Eumicrotremus spinosus","Eutrigla gurnardus","Gadella maraldi","Gadiculus argenteus","Gadiculus thori","Gadus morhua","Gaidropsarus","Galeorhinus galeus","Galeus atlanticus","Galeus melastomus","Gasterosteus aculeatus","Glyptocephalus cynoglossus","Gnathophis mystax","Gobiidae","Gymnammodytes semisquamatus","Gymnelus retrodorsalis","Gymnelus viridis","Gymnocanthus tricuspis","Halargyreus johnsonii","Helicolenus dactylopterus","Heptranchias perlo","Hexanchus griseus","Hippocampus hippocampus","Hippoglossoides platessoides","Hippoglossus hippoglossus","Hoplostethus atlanticus","Hoplostethus mediterraneus mediterraneus","Hydrolagus mirabilis","Hymenocephalus italicus","Hyperoplus immaculatus","Hyperoplus lanceolatus","Icelus bicornis","Icelus spatula","Labrus bergylta","Labrus mixtus","Lamna nasus","Lampetra fluviatilis","Lepidion eques","Lepidopus caudatus","Lepidorhombus boscii","Lepidorhombus whiffiagonis","Lepidotrigla","Leptagonus decagonus","Leptoclinus maculatus","Lestidiops jayakari jayakari","Leucoraja circularis","Leucoraja fullonica","Leucoraja naevus","Limanda limanda","Liparis bathyarcticus","Liparis fabricii","Liparis liparis liparis","Liparis montagui","Liparis tunicatus","Lithognathus mormyrus","Lophius budegassa","Lophius piscatorius","Lumpenus fabricii","Lumpenus lampretaeformis","Lycenchelys kolthoffi","Lycenchelys muraena","Lycenchelys sarsii","Lycodes adolfi","Lycodes esmarkii","Lycodes eudipleurostictus","Lycodes frigidus","Lycodes gracilis","Lycodes luetkenii","Lycodes paamiuti","Lycodes pallidus","Lycodes polaris","Lycodes reticulatus","Lycodes rossi","Lycodes seminudus","Lycodes squamiventer","Lycodes vahlii","Lycodonus flagellicauda","Macroparalepis affinis","Macrourus berglax","Magnisudis atlantica","Malacocephalus laevis","Mallotus villosus","Maurolicus muelleri","Melanogrammus aeglefinus","Melanostigma atlanticum","Merlangius merlangus","Merluccius merluccius","Micrenophrys lilljeborgii","Microchirus azevia","Microchirus boscanion","Microchirus variegatus","Micromesistius poutassou","Microstomus kitt","Molva dypterygia","Molva macrophthalma","Molva molva","Monochirus hispidus","Mora moro","Mugil cephalus","Mullus barbatus barbatus","Mullus surmuletus","Mustelus","Myctophidae","Myliobatis aquila","Myoxocephalus quadricornis","Myoxocephalus scorpioides","Myoxocephalus scorpius","Naucrates ductor","Neoraja caerulea","Neoraja iberica","Nerophis lumbriciformis","Nerophis ophidion","Nezumia aequalis","Nezumia bairdii","Oblada melanura","Oncorhynchus gorbuscha","Ophidion barbatum","Osmerus eperlanus","Pagellus acarne","Pagellus bogaraveo","Pagellus erythrinus","Pagrus auriga","Pagrus pagrus","Parablennius gattorugine","Paralepis coregonoides","Paraliparis bathybius","Paraliparis membranaceus","Pegusa lascaris","Petromyzon marinus","Pholis gunnellus","Phrynorhombus norvegicus","Phycis blennoides","Phycis phycis","Physiculus dalwigki","Platichthys flesus","Pleuronectes platessa","Pollachius pollachius","Pollachius virens","Polymetme corythaeola","Polymetme thaeocoryla","Polyprion americanus","Raja asterias","Raja brachyura","Raja clavata","Raja microocellata","Raja miraletus","Raja montagui","Raja polystigma","Raja undulata","Rajella bathyphila","Rajella fyllae","Rajella lintea","Raniceps raninus","Reinhardtius hippoglossoides","Rhodichthys regina","Rostroraja alba","Salmo salar","Salmo trutta trutta","Sander lucioperca","Sarda sarda","Sardina pilchardus","Sarpa salpa","Scomber colias","Scomber japonicus","Scomber scombrus","Scophthalmus maximus","Scophthalmus rhombus","Scorpaenidae","Scyliorhinus canicula","Scyliorhinus stellaris","Scymnodon ringens","Sebastes","Serranus cabrilla","Serranus hepatus","Serranus scriba","Sigmops bathyphilus","Solea senegalensis","Solea solea","Somniosus microcephalus","Sparus aurata","Sphoeroides pachygaster","Spicara maena","Spicara smaris","Spinachia spinachia","Spondyliosoma cantharus","Spratelloides lewisi","Sprattus sprattus","Squalus acanthias","Squalus blainville","Symphodus bailloni","Symphodus melops","Symphodus roissali","Symphurus nigrescens","Synchiropus phaeton","Syngnathus acus","Syngnathus rostellatus","Syngnathus typhle","Taurulus bubalis","Tetronarce nobiliana","Thalassobathia pelagica","Torpedo marmorata","Trachinus draco","Trachurus mediterraneus","Trachurus picturatus","Trachurus trachurus","Trachyrincus murrayi","Trachyrincus scabrus","Trachyscorpia cristulata","Trachyscorpia echinata","Trigla","Triglops murrayi","Triglops nybelini","Triglops pingelii","Trisopterus capelanus","Trisopterus esmarkii","Trisopterus luscus","Trisopterus minutus","Umbrina canariensis","Umbrina cirrosa","Vinciguerria poweriae","Xiphias gladius","Zenopsis conchifer","Zeugopterus punctatus","Zeugopterus regius","Zeus faber","Zoarces viviparus"
0,0,0,0,0,0.00337642615690376,0.113055195596412,0,0.0879911917487258,0.116436943284519,0.0546874867774198,0,0.00406118747078006,0,0,0,0,0,0.015703408740543,0,0,0,0,0,0,0,0,0,0.188652826244154,0,0,0,0,0,0.0198531777500826,0,0,0,0,0,0,0,0.0984306946269604,0.00496900715981495,0,0,0,0,0.0339048802803885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175662473088842,0,0,0,0,0,0,0,0,0.0113026884368776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652190039433071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57100181739736,0,0,0,0,0,0,0,0.00430575240883094,0,0,0,0,0,0,0,0,0,0,0.00966688720075646,0.192340529181652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186673353328776,0.00644895438163726,0,0,0,0.0498179908573108,0.00778532788468534,0,0.142242148370564,0,0,0,0,0,0,0,0,0,0,0,0.00305807174338978,0,0,0.375988454925292,0,0.366235839105256,0,0,0,0,0,0,0,0.280092373738146,0,0,0,0.00412743792236735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013298174433459,0,0,0,0,0,0,0,0,0,0,0,0,0.00400835209010715,0,0,0.308557410034791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639460365806722,0,0,0,0,0,0,0.00435367289891498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181432230891575,0.017938203062195,0.0113025582716842,0,0.0420562590085138,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.182912528772912,0,0.015431987508938,0.0139031621166394,0.0219527947790396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995819462490922,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50101149734272,0,0,0,0,0,0.0674682380952295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097422004151243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707044297893514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688752209055352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153733518523958,0.489195172343254,0,0,0,0,0,0.0761266016670043,0.101132716820229,0,0,0,0,0,0,0,0.307629521668869,0,0,0,0,0,0,0.00431354000745444,0.025198844875834,0,0,0.0720032715922685,0,0.00427897333512003,0.0408189499204218,0.0251774567313501,0,0,0,0,0,0,0,0.454672144691118,0,0.375266862221779,0,0,0,0,0,0,0,0.0131053824023639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460051406718777,0,0,0,0,0,0,0,0,0,0,0,0,0.00900807692008369,0,0,0.310481252640309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257948137077661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555522794500885,0.0116166145022115,0,0,0.00563109730971416,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0673137259009081,0.0150425035335767,0,0.0232781408506005,0.178867741803691,0.0281280663919862,0,0.0104037152393782,0,0,0,0.00618536221514395,0.0517636919913683,0,0,0,0,0,0,0,0,0,0,0.195859648879075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537541203119257,0,0,0,0,0,0.0159956510843155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065362758578808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199428527727598,0,0,0,0,0.574250245009963,0.0169660203258593,0,0,0,0,0,0,0,0,0,0,0.0101298073539369,0,0,0,0,0,0.416457838808699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074271313887391,0.162262612269096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166821963351954,0,0,0,0.0566618446415738,0.0102437235985588,0.0345355213013646,0,0.0191609567126591,0,0.00657533243246372,0,0,0,0.00537323871197242,0.0275355867951726,0.0136534166841529,0,0,0,0,0,0,0.283423656465443,0,0.228749355134887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251599760864186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408350945825728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136364293485378,0.0101307795084813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500054642849107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169752929376535,0.0577509225700441,0,0,0.16312440603398,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.196441071716991,0,0,0.0189725207247461,0,0,0,0,0,0,0,0,0.0771938488145353,0.111667757149182,0,0,0,0,0,0,0,0,0.0139792008364289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170783306364064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712040272229697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648632109316643,0,0,0,0.132938130683744,0,0,0,0,0,0.0668828640640173,0,0,0.0296607910234721,0,0,0,0.740791564133118,0,0,0,0.0626272267051559,0,0.537588016480254,0,0.00997689105284992,0,0,0,0,0,0,0,0,0,0.901026497317387,0.114885750699984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19349400790728,0,0,0,0,0,0,0,0,0,0,0,0,0.021266034711155,0,0.113606787774385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908390912354253,0,0.467361936831403,0.0870854099875784,0,0,0,0,0,0.236705283054598,0,0,0.00806552831508784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292227348493825,0,0,0.0663396851633243,0.0420465409410727,0,0.278420315638756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988253141812489,0,0,0,0,0,0,0.289482039416318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510955993971215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379450414494922,0,0,0,1.87597194038886,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00537945972944472,0,0,0.0427026806443162,0.00245736444261031,0,0,0,0,0,0,0,0.560504245200231,0.0461897956904392,0,0,0,0,0,0,0,0,0.159921494948506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928596742255703,0,0,0.00938034053704263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144787747598834,0,0,0,0,0,0.177908188830289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919398738660196,0,0.0161533505015867,0,0,0,0.069088929998788,0,0,0.0738137409275016,0,0.109704265172257,0,0.43303383906435,0,0,0,0.0168378629935097,0,0.0453234016546367,0,0,0,0,0,0,0,0,0,0,0,0.378711880459197,0.0213761727315946,0,0,0,0,0,0,0.00535251934399812,0,0,0,0,0,0,0,0,0.0525301207004879,0,0,0,0,0,0,0,0.0689990008868697,0,0,0,0,0,0,0,0.0375981779203743,0,0,0,0,0,0,0,0,0,0.0265049449279143,0,0,0,0,0,0,0,0.00280359957288217,0,0,0,0,0,0,0,0.0760175367779594,0.61690431577784,0,0.101261334839404,0.0475749968118249,0,0,0,0,0.0781838561142886,0.114609882638675,0,0,0.140011389964801,0,0,0,0,0,0,0.00347743512518388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274249954910359,0.0308191604051377,0,0,0,0.109577979157538,0,0.547718439065848,0,0,0,0,0,0,0,0,0,0,0,0,0.0190523181764897,0.00304161348538927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81502565945776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144162612386548,0,0,0,1.21308768181512,0,0.0383233986688249,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00694329510589983,0,0,0.0898183259857323,0,0,0,0,0,0,0,0,0.257018789282561,0.0249769702052795,0,0,0,0,0,0,0,0,0.0644473160916501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101329184144194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267491595755029,0,0,0,0,0,0,0,0,0.00274306964818243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132463322057478,0,0.00430418599760151,0,0,0,0,0,0,0.0221601034813812,0,0.0201322713450716,0,0.42606841372863,0.00568633599991136,0,0,0,0,0.0463287459831615,0,0,0,0,0,0,0,0,0,0,0,0.188810312947211,0.0230318593337045,0,0,0,0,0,0,0.00212525090047665,0,0,0,0,0,0,0,0,0.0193311536355165,0,0,0.0048306496098832,0,0,0,0,0.0226143461068311,0,0,0,0,0,0,0,0.0144178572876827,0,0.0081689520994081,0,0,0,0,0,0,0,0.00439146401251286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125567410152578,0.626317270898937,0,0.05010353434644,0.0151515151515152,0,0,0,0,0.0469976544814338,0.0981951968832518,0,0,0.0803186348234823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101948017573304,0.00861140300468783,0,0,0,0.0560029259742603,0.00215760774071174,0.603168811039237,0,0,0,0,0,0,0,0,0,0,0,0,0.00146007591415299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921539152125977,0,0,0,0,0,0,0.576937468652798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814809758766221,0,0.0227142402841084,0,0.788586117807119,0,0.0415549763965249,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0150783734401582,0,0,0.0841993961576398,0,0,0,0,0,0,0,0,0.310723770672123,0,0,0,0,0,0,0,0,0,0.0539960034404207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844947586966161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899559635521061,0,0.648595684019366,0,0,0,0,0,0.014754042079072,0,0,0,0,0,0,0,0,0,0,0,0.217096877275879,0.0172689984190709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391803777273419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198604725990792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401553954524838,0,0.817406237069711,0,0.144645258511149,0.0172689984190709,0,0,0,0,0.168045176776366,0.254350532045428,0,0,0.0858390697015735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703153838964813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368493346987462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198293698644495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657948231463187,0,0,0,1.58215813821815,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.128334049714677,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148823323132014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149675243808709,0,0,0,0,0,0,0,0,0,0,0,0.0109722000824692,0,0.021207668554451,0,0,0.0189877746966874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136181725076218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611576782442827,0.00761573643078685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127515054028599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0739812304924469,0.0109754949632718,0,0.0260670670334959,0,0,0,0,0,0,0,0,0,0.00708932650382951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923679532907664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125156138731914,0.0188721836070424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008059039512337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241726680051528,0,0,0.0752741805504849,0.123917299779785,0.00376495140155389,0,0,0,0.00367273284399666,0,0,0.00531596100327918,0,0,0,0.00154433778736101,0,0.0510733460455225,0,0,0,0,0,0,0,0,0,0,0,0,0.249268806980518,0.00225588849346351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157282811555548,0,0,0.0015888247380063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92316652124939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126273998004585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0973758982794578,0.171482636864815,0,0.0350881714690295,0.0510176098447408,0.0219425291990324,0,0,0,0,0,0,0.0134395606578598,0,0,0,0,0,0,0,0,0,0,0.162225887809656,0,0,0,0,0,0.014297734222829,0,0,0,0,0,0,0,0.0274471542840695,0.0203819614842477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388696328052981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158720734193557,0,0,0,0,0,0,0,0,0,0,0.192419850712129,0.0487939365083269,0,0,0,0,0,0,0,0,0.00332165621357099,0,0,0,0,0,0,0,0.115413528246853,0,0,0,0,0,0,0,0.00866842248961601,0,0,0,0,0,0,0,0,0,0,0.00575438506528942,0.0142105930542472,0,0,0,0,0,0.00331907913860862,0,0.0014873504252537,0,0,0,0,0,0,0.0164766650511678,0.00164899896733133,0,0,0,0.232539455227215,0.118840871199957,0.00173022083771171,0.0272777090589967,0,0,0.00740071500561922,0,0,0.0127537934333296,0,0.00756414111344366,0,0,0,0.139266173945124,0,0,0.0238136113257783,0,0.0976173955287932,0,0,0,0,0,0,0,0.208142944767106,0,0,0,0,0,0,0,0,0,0,0.00255467569199151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361198029390284,0,0,0,0,0,0,0,0,0,0,0,0.00152372822789587,0,0,0,0,0,0,0,0,0,0,0,0,0.00230364019605087,0,0,0.72345473840903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257395038591504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630472124153245,0,0.00395029865123391,0,0.0414606552196547,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.126988308629585,0,0.0227284419636446,0.067212181731227,0.0431384619384405,0,0,0,0,0,0,0.00665082448820568,0,0,0,0,0,0,0,0,0,0,0.211043414884364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131821661829957,0,0,0,0,0,0.0852028187977132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434184042435979,0,0,0,0,0,0,0,0,0.0262280194732621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146335312691769,0,0,0,0,0.825022240028156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663271337279961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132910522156545,0.517702293948695,0,0,0,0,0,0,0,0.0201004067592545,0,0,0,0,0,0,0.241290910863187,0,0,0,0,0.00887534706397146,0.0195655778454904,0,0.0913971014782179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31541804451433,0,0.830836692229453,0,0,0,0,0,0,0,0.0536789902982571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415917803969486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746960832664005,0,0,0.110064731034605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193664663277353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579379753332507,0.0184398573035557,0,0,0.0173946948172155,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11893627730785,0,0,0,0.0688220662917563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374008985670372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481221133789599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624243518708642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253306247149579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149077133008838,0,0,0,0,0,0,0,0.0984754221356846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48129742121661,0,0.575427427828276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06176336457492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
