"Agonus cataphractus","Alosa alosa","Alosa fallax","Amblyraja hyperborea","Amblyraja radiata","Ammodytes","Anarhichas denticulatus","Anarhichas lupus","Anarhichas minor","Anisarchus medius","Arctozenus risso","Argentina silus","Argentina sphyraena","Arnoglossus imperialis","Arnoglossus laterna","Artediellus atlanticus","Bathyraja spinicauda","Belone belone","Blennius ocellaris","Boreogadus saida","Brosme brosme","Buglossidium luteum","Callionymus lyra","Callionymus maculatus","Callionymus reticulatus","Careproctus","Chelidonichthys cuculus","Chelidonichthys lastoviza","Chelidonichthys lucerna","Chimaera monstrosa","Ciliata mustela","Ciliata septentrionalis","Clupea harengus","Coelorinchus caelorhincus","Conger conger","Coryphaenoides rupestris","Ctenolabrus rupestris","Cyclopterus lumpus","Dicentrarchus labrax","Dipturus batis","Dipturus oxyrinchus","Echiichthys","Enchelyopus cimbrius","Engraulis","Entelurus aequoreus","Etmopterus spinax","Eumicrotremus spinosus","Eutrigla gurnardus","Gadiculus argenteus","Gadus morhua","Gaidropsarus","Galeorhinus galeus","Galeus melastomus","Gasterosteus aculeatus","Glyptocephalus cynoglossus","Gobiidae","Gymnammodytes semisquamatus","Gymnelus retrodorsalis","Helicolenus dactylopterus","Hippoglossoides platessoides","Hippoglossus hippoglossus","Hyperoplus immaculatus","Hyperoplus lanceolatus","Icelus bicornis","Labrus bergylta","Labrus mixtus","Lepidion eques","Lepidorhombus boscii","Lepidorhombus whiffiagonis","Leptagonus decagonus","Leptoclinus maculatus","Leucoraja circularis","Leucoraja fullonica","Leucoraja naevus","Limanda limanda","Liparis bathyarcticus","Liparis fabricii","Liparis liparis liparis","Lophius budegassa","Lophius piscatorius","Lumpenus lampretaeformis","Lycenchelys kolthoffi","Lycenchelys muraena","Lycodes esmarkii","Lycodes eudipleurostictus","Lycodes gracilis","Lycodes pallidus","Lycodes reticulatus","Lycodes rossi","Lycodes seminudus","Lycodes squamiventer","Macrourus berglax","Malacocephalus laevis","Mallotus villosus","Maurolicus muelleri","Melanogrammus aeglefinus","Merlangius merlangus","Merluccius merluccius","Microchirus variegatus","Micromesistius poutassou","Microstomus kitt","Molva dypterygia","Molva molva","Mullus barbatus barbatus","Mullus surmuletus","Mustelus","Myctophidae","Myoxocephalus scorpius","Pagellus bogaraveo","Pegusa lascaris","Petromyzon marinus","Pholis gunnellus","Phrynorhombus norvegicus","Phycis blennoides","Platichthys flesus","Pleuronectes platessa","Pollachius pollachius","Pollachius virens","Raja brachyura","Raja clavata","Raja montagui","Rajella fyllae","Rajella lintea","Reinhardtius hippoglossoides","Sardina pilchardus","Scomber scombrus","Scophthalmus maximus","Scophthalmus rhombus","Scorpaenidae","Scyliorhinus canicula","Scyliorhinus stellaris","Sebastes","Solea solea","Spondyliosoma cantharus","Sprattus sprattus","Squalus acanthias","Syngnathus acus","Trachinus draco","Trachurus trachurus","Trigla","Triglops murrayi","Triglops nybelini","Triglops pingelii","Trisopterus esmarkii","Trisopterus luscus","Trisopterus minutus","Zeugopterus punctatus","Zeus faber"
0,0,0,0.0090459775188879,0.00537249050137977,0,0,0,0,0,0,0.442672634565266,0.00518475118812136,0,0,0.0696819867745745,0,0.00682007716780178,0,0,0.0754085932442091,0,0,0.012336660488395,0,0.00651211282895252,0,0,0,0.188886661787171,0,0,0.00425056521042485,0,0,0,0,0,0,0,0,0,0,0,0.0103107577777925,0.0376544336826668,0,0,0.158373139077787,0.055733613813213,0,0,0.0318492620521765,0,0,0,0,0,0.00713779114808314,0.088571529190606,0,0,0,0,0,0,0,0,0.0674179812867763,0,0,0,0,0,0,0,0,0,0,0.00397306752708968,0,0,0,0.00497379455155561,0,0.00454769427725605,0,0,0,0.0137187334481875,0.0387816485366254,0,0,0,0.0208247750162326,0.150631532584112,0.00605554476031322,0.0038473189431787,0,0.35246194589826,0.12125427392887,0.0125778865242214,0.0478300018248501,0,0,0,0,0,0,0,0,0,0,0.034831733552062,0,0,0.00890050818968625,0.680926111322865,0,0,0,0.0154674240045677,0,0.0796611824236658,0,0.0415279035584354,0,0,0,0,0,0.156430199032237,0,0,0.0053517493401112,0,0,0,0.0204913121398664,0,0.0742272693058272,0,0,0.593489841023506,0,0.0346555033189517,0,0
0,0,0,0.0600174035241552,0,0,0,0,0,0,0,0.132777765306744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664275971412706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656623837592984,0,0.0733223492620139,0,0,0.193540383414488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22086783745448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393264776827201,0.0140409604599009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415347628913014,0,0.0614994395076628,0,0.313167687308137,0,0,0,0,0.459122249865928,0,0,0,0,0,0.48730493316967,0,0,0,0,0,0,0,0,0.405966819798221,0,0,0,0,0,0,0,0,0,0,0.297780648197128,0.204715486207415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566280810735978,0,0.465718078485148,0,0,0,0.321839242768957,0.0559137831088632,0,0,0,0.46001196310035,0,0,0,0,0.32509237395068,0,0,0,0,0,0.124139111527655,0,0,0,0,0.0204357999467611,0,0,0,0,0.21869355005997,0,0,0,0,0,0,0,0,0.645370817481975,0,0,0,0,0,0,0,0,0.155332914112706
0.105180538921168,0.00104053725781154,0.0296607043322448,0,0.00396489564319242,0.0337551020992776,0,0,0,0,0,0,0,0,0.155004193115585,0,0,0.00211615794525363,0,0,0,0.404631376701535,0.198730627340641,0.00766269078564187,0.0117055437178895,0,0,0,0.042211815385562,0,0.0202799537656986,0,1.23656568943516,0,0,0,0.000921016029023333,0.0120523346442388,0,0,0,0.075662810672331,0.0980660323790814,0.0668306107835456,0.00916889971786726,0,0,0.313213704043189,0,0.105328827944461,0.00116438356198886,0.00698873650389552,0,0.0411694024255359,0,0.132855022071684,0,0,0,0.122900587011655,0,0.000531991092182371,0.0973509785701389,0,0,0,0,0,0.00130273455270669,0,0,0,0,0.000336602191391681,1.15281592323006,0,0,0.0075237704406435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000552124619526115,0.00181683550767744,0.690946175577978,0.00134297639171145,0,0,0.104937839970395,0,0,0.00049229006123018,0.0347831140840473,0.00520460175356084,0,0.088835410744026,0,0,0,0.00236312087433063,0.0013929294263895,0,0.115475371558286,0.595449623873449,0.000502242013059323,0,0,0.00454665486150975,0.00520112437879118,0,0,0,0.00297159939746023,0.258681252640263,0.0258117987023858,0.0125945349917026,0,0.0143873266561523,0,0,0.0258081073510164,0,1.31348485501607,0.000189322363834404,0.0698963619151345,0,0.285756933783253,0.0131489961791455,0,0,0,0.000381159066422042,0.00553783096857898,0.00519439307674422,0.000230475842732028,0.0019672578146498
0.0462478177043004,8.42219818603269e-05,0.00239256987594297,0,0.10565252293078,0.296915668775976,0,0.00664522171512768,0,0,0,0,0.000967783041586734,0,0.0497726961053036,0.00106882649914791,0,0.000304026554032973,0,0,0,0.117392059963104,0.125685014015016,0.00664712940789881,0.00243498729270349,0.00031817825391122,4.9740970414433e-05,0,0.0150661246070893,0,0.000573253439101776,0,0.711830169484352,0,0,0,0,0.00620545184609243,0,0,0,0.0101839477695299,0.0193076547035767,0.0310585264735441,0.0345640159757725,0,0,0.509610605730564,0,0.214454765478536,0.000139817053064912,0,0,0.00545681931154669,0.00411999412733151,0.0318008564845671,0.00225239454634449,0,0,0.34183533762158,0.00125737235901255,0.000126315283676809,0.134611230458699,0,0,0,0,0,0.0068544082311268,0,0,7.56584308549039e-05,0,0,1.06601461584161,0,0,0.0145063071555294,0.000340607922544303,0.00588360271526233,0.00936037034532181,0,0,0,0,0.00150343965831451,0,0,0,0,0,0,0,0,0.00423771738880827,0.18849501209981,0.56731347191774,0.0321601899163248,0,0.000305805696123959,0.184621761436992,0,0.00281044250706855,0.000158292356399724,0.00440079122400103,0.000149767689551343,0,0.0537251395601448,0,0,0,0.00196850978357344,0.00352238902789281,0,0.0262973950482712,0.599227913338091,0.00321039688700756,0.0150553815486711,0,6.92949144637038e-05,0.000285312898188576,0,0,0,0.00205434351545637,0.152683072571086,0.0254350234748207,0.0112022516407958,0,0.00422041457744239,0,0.000501716509151025,0.0178951247096224,0,0.613398261281998,0.00523294729152107,0.0143535412386622,0.0184237753993392,0.105270958827409,0.00448554146401964,0.000633777931754567,0,0.000172529593396628,0.0718516555324512,0.0033981254581224,0.00999163593000681,0.00421604943449452,0.000625464704610433
0,0,0,0,0.0825678695747344,0,0,0.0200881806992086,0.0013711688123864,0,0.000349249867708159,0.242786948059802,0.075739563746143,0,0,0.0112730271225262,0.00642874017758386,0.000256974943307174,0,0,0.00553879030224748,0,0.0151417514976698,0.052348686686101,0.000711211082037863,0,0,0,0,0.225118405268805,0,0,0.229651263770153,0.000355366616166129,0,0.0807829204981997,0,0.0127197396592307,0,0.000487103552854338,0.00287185622404662,0,0.0614136352100248,0.0518978779790963,0.00468229825925801,0.374660907169621,0,0.0653979944490878,0.118975920047821,0.268128010432679,0.000352835092387877,0,0.0321586680289448,0,0.159984322378086,0.00315471982806384,0,0,0.00377644242804994,0.439144838452113,0.00824468709504894,0,0,0,0,0,0,0,0,0.000357817882766271,0,0.000284115239200164,0,0,0.0814696816944643,0,0,0,0.000174853721850908,0.0389085239734139,0.0123182997185047,0,0.0382557702263514,0,0,0.114865384418221,0,0,0,0,0,0,0,0,0.203077015342386,0.277874166993985,0.255328754191983,0.292896022231235,0,0.452013048622185,0.0647486295204546,0.00410441119222428,0.0306333688507269,0,0.00120403145067852,0,0.0352169300983415,0,0,0,0.000413832723042066,0,0,0.0183239247445969,0.000797556370650225,0.0242759110997716,0.0197398567852556,0.41494544826416,0,0.00462529241850407,0.000461580524606343,0.0179492165219865,0.0118908142691417,0,0,0.0571243123292065,0,0,0,0.000243495770318399,0,0.039365210539224,0,0,0.0105757010322364,0.0542624133358698,0,0,0.0411231020659298,0,0.000225805021332286,0,0,1.16960362391214,0.00171765512063063,0.0964919539275027,0,0
0,0,0,0,0,0,0,0.011321394941881,0,0,0,0.551373366702674,0.109576813468623,0,0,0.00570200892935574,0,0,0,0,0.0216304259913497,0,0.00831826720399922,0.0377932524370943,0,0,0,0,0,0.525794784919255,0,0,0.176149522878375,0,0,0,0,0,0,0,0.0159373070787948,0,0.00673665818518226,0,0,0.270214718426644,0,0.0252908028989442,0.345788479973547,0.126984723852279,0,0,0.369876302927324,0,0.380214161776524,0,0,0,0,0.249990562581542,0.0588235294117647,0,0,0,0,0,0,0,0.2717138608129,0,0,0,0,0,0,0,0,0,0,0.0813914356255731,0,0,0,0,0,0,0,0,0,0,0.0187295941427581,0,0,0,0.102959344012791,0.404554988961349,0.0912501331070979,0.256355368099964,0,0.236576587864742,0.0388308072686775,0.00641834443954373,0.0267860021675548,0,0,0,0.0328236665178587,0,0,0,0,0,0,0.106388577825011,0,0,0.118896519985167,0.359239510449424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265681434629126,0,0,0,0.0190409267045004,0,0,0.0202350163668035,0,0,0,0,0.861251827887177,0,0.162506599075334,0,0
0,0,0,0.00327692510364845,0.00798760762914499,0.000656048537417545,0,0.0103748732928862,0.000758816401801827,0,0,0.408061578287363,0.0532760223300138,0,0,0.0297389986095772,0.00127816511304692,0.00169138456691614,0,0,0.0757118558007442,0,0.00736240099010162,0.0213123772718557,0,0.000516390363174438,0,0,0,0.347216780382462,0,0,0.0311807669529858,0.000738172938297311,0,0,0,0.00418565507402243,0,0,0.0110810583435981,0,0.00967292749876322,0,0.0130596318469593,0.107405463516471,0,0.0352403766870281,0.265026426357782,0.0796619158827443,0.00996305640143603,0,0.168095044516162,0,0.134730779947753,0.00634984473328589,0,0,0.0074728051598839,0.122988538626141,0.0124444005922312,0,0,0.000451169453624463,0,0,0,0.00129721854841383,0.0924700584964735,0.00100333939374392,0,0.0171348629522601,0.00297217124398023,0,0.0192735705174016,0,0,0,0,0.0344345889118418,0.00259434768334487,0,0,0.00556367397887789,0.00194645141497586,0.000471812891649082,0.000437639464319194,0,0,0.00101075409944571,0.00571108957132965,0.00376996074805568,0,0,0.0791637638447683,0.301042135754874,0.0690962609178277,0.103299123203942,0,0.231521710562227,0.0788549750550024,0.0203921233275462,0.047598538456063,0,0,0,0.0313553748729283,0,0,0,0.000747438980368124,0,0,0.099085765782612,0.000846556823438557,0.0234530838311505,0.0325837686579973,0.577863562705857,0,0.00243696811192769,0.00130420124358816,0.000776929828754694,0.000422400327502108,0.0175961763641385,0,0.0144945664966972,0,0,0,0,0,0.286931162997704,0,0,0.000963478292964776,0.0124343014284064,0,0,0.0148466417880872,0,0.0875337679879589,0,0.00187405799887147,0.837751225307172,0,0.119064290448872,0,0
0,0,0,0.0029764607709621,0.00665641630128485,0,0,0,0,0,0,0.51060368850185,0,0,0,0,0.0348365829781591,0,0,0,0.0545351726913366,0,0,0,0,0.0329308011070184,0,0,0,0.193786172263385,0,0,0.00699152030430361,0,0,0.0131365725723578,0,0,0,0,0,0,0,0,0,0.0838416008815213,0,0,0.041548876819507,0,0.00995160654157784,0,0.0084591964835523,0,0.00661217681400611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254202477082952,0,0,0,0.0434602223948331,0.00748531833235091,0,0.00957092208761365,0,0,0.00856181805913478,0,0.0496006818071961,0,0,0,0.203525744774511,0,0,0,0.503978666944421,0,0.00442447717419502,0.0301867824151173,0,0,0,0,0,0,0,0,0,0,0.0332388145287771,0,0,0,0.0966794027015679,0,0,0,0,0,0.472347758212989,0,0.0078679835343622,0,0,0,0,0,0.656560539771844,0,0,0,0,0,0,0,0,0,0,0,0.0536002305298292,0,0,0,0
0,0,0,0.198608805164337,0.0437884324101963,0,0.00324618879696086,0.00985898209958585,0,0,0.0513002990620445,0,0,0,0,0.0167187927733479,0,0,0,0.125549380066032,0,0,0,0,0,0.0916027760491308,0,0,0,0,0,0,0.0288038850234146,0,0,0,0,0.00377546184731092,0,0,0,0,0,0,0,0,0,0,0,0.22881953692077,0.0849500374199684,0,0,0,0,0,0,0,0,0.00580969536516448,0,0,0,0,0,0,0,0,0,0.00722070451458468,0,0,0,0,0,0,0.00464749813559692,0,0,0,0,0.00507086371862907,0.0086376820013108,0.203356484585239,0.27343588876075,0,0.208762352438451,0,0.00350876677418125,0,0.216857231419249,0,0,0.0175261232459507,0,0.0408649351238994,0,0,0,0.00430045194702137,0,0,0,0,0,0,0.141980325869918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271239020397831,0,0.417925228071494,0,0,0,0,0,0,0,0.0785909455503093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115925070291556,0.0673783795488908,0.00119366399004233,0,0,0,0,0,0,0,0,0,0,0,0.0758001864866297,0,0,0.0189050441895501,0,0.109857002216464,0,0.00210639656983528,0,0,0,0,0.792106442314371,0,0,0,0,0,0.376694873665695,0,0,0,0,0,0,0,0,0.341103071659785,0,0,0,0.00133532093930264,0,0,0,0,0,0,0.0286487861727917,0.0348631471273815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246249551692342,0,0.409444674876884,0,0,0,0.128457082729236,0.0930424999340299,0,0,0,0.14464653470143,0,0,0,0,0.349984026321783,0,0,0,0,0,0.0820030124276092,0,0,0,0,0.0188890036680765,0,0,0,0,0.48021609536029,0,0,0.0066831581564189,0,0,0,0,0,0.311938808762011,0,0,0,0,0,0,0,0,0.0826303205744546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263751465840021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103130725828236,0,0,0,0,0.0497118159027224,0,0,0,0,0,0,0.984804881214168,0,0,0,0,0,0.337187783033755,0,0,0,0,0,0,0,0,0.406559424519852,0,0,0,0,0,0,0,0,0,0,0.11196197465625,0.0551014593509823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438557944287091,0,0.598223002061072,0,0,0,0,0.0546891216227083,0,0,0,0.280892406585886,0,0,0,0,0.345424059525971,0,0,0,0,0,0.16089590753242,0,0,0,0,0,0,0,0,0,0.573893060241852,0.00401942137997734,0,0,0,0,0,0,0,0.479422874195117,0,0,0,0,0,0,0,0,0.0618708355312471
0.358308885045514,0.0164509604434914,0.0597898416674146,0,0,0.283844445615292,0,0,0,0,0,0.00514769350575248,0,0,0.0537497540915517,0,0,0,0,0,0,0.131671643893006,0.0815158125780499,0.0225323148538016,0.0137489108338544,0,0,0,0.0183752627246465,0,0.0836591485739999,0.00232817119665456,1.16732666449873,0,0,0,0,0.045419431910696,0,0,0,0.0144917273017614,0.0370873200624786,0.0443151042536421,0.038901895656205,0,0,0.0683121859678432,0,0.179540827677906,0.000854223790057168,0,0,0.132795996809508,0,0.335140624438383,0,0,0,0.00704471599939359,0,0,0.169672251397608,0,0,0,0,0,0,0,0,0,0,0,0.847376576040674,0,0,0.0294669204578759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47690692005067,0,0,0,0.078599770222781,0,0,0,0.0179215198090997,0,0,0.294745471703165,0,0,0,0.0310772956163368,0,0,0.164306763422355,0.386482849847365,0,0,0,0,0,0,0,0,0.0177686027022435,0.0955645236076172,0.00650481764673685,0.00632713442791709,0,0,0,0,0.0136642610793469,0,1.18132758333385,0,0.123498567968775,0,0.141740719088482,0.00139584554565597,0,0,0,0,0,0,0,0
0.0868580011926444,0,0.000646408442954402,0,0.0179656007757678,0.154085357476008,0,0.00303526502465812,0,0,0,0.00475803367733587,0.0111562629235027,0,0.0349630155986096,0,0,0.00119016817657103,0,0,0,0.0942295988366523,0.186648796767066,0.058095126165147,0.00692357306556824,0,0,0,0.0599481770418151,0.00211455111206719,0.00268517173256628,0.00128716051615392,0.539297090539155,0,0,0,0,0.0248361479865107,0,0,0,0.0217473264664255,0.0194304505976121,0.0363312212053311,0.0321968740572935,0.00103917846404721,0,0.485276632884378,0.00793365694440966,0.320638916961882,0,0,0,0.0172514622121364,0.00841426195304525,0.114461679770371,0.00422703141585852,0,0,0.390286315346019,0.00503466478935053,0,0.379429026040771,0,0,0,0,0,0.00230172678458691,0,0,0,0,0.00486300898854627,0.877067429135394,0,0,0.00187955408386499,0,0.00085811274084953,0.0173744125816884,0,0,0,0,0.0141122347596179,0,0,0,0,0,0,0,0,0.0310395571946562,0.260037802393432,0.578536031361031,0.0840135854148325,0,0.0320523814047002,0.25879479250682,0,0.00463788618747609,0.000632332078440398,0.0186249255947193,0,0.0127409683386822,0.0478491536468663,0,0,0,0.00377583348307472,0.0075708413533399,0,0.0205489018639886,0.693884209702423,0.0129121990960836,0.19539948167925,0,0,0,0,0,0,0.0169622537780872,0.26549049856795,0.0409245597783603,0.0239821040738065,0,0.0027817598883602,0,0.000819746799597391,0.0754513402365224,0,0.400019007753545,0,0.0140906860806159,0.223535197711179,0.31417342301901,0,0,0,0,0.267208673804994,0.00347062492149181,0.048889320364289,0.00101420950874643,0.00324157027944725
0.0112873191710144,0.000344899964805395,0.00147353608070363,0,0.0936175809310851,0.00775294915726484,0.000671663430798915,0.00219252195812805,0,0.000296016808592152,0,0.176998557480475,0.029171116260925,0,0.00658854904704247,0,0.000936895672702831,0.00047734643064193,0,0,0.00344759090432479,0.00625064446432774,0.0834399681358715,0.0322292764797882,0.00102934240235508,0,0.000273857478926116,0,0.0114176709157018,0.190637398461371,0.00110700987069329,0,0.492346772959968,0,0,0.103145133773657,0,0.0358662340064466,0.000300144365334314,0.000572727234985014,0.00117064894673843,0,0.164027564876789,0.0903659490428291,0.026787735620929,0.189554211597384,0,0.182177924793615,0.079312153411835,0.379659683632307,0.000863860326401483,0,0.00126254790294955,0.0026334452846433,0.225792670798545,0.025272501859556,0,0,0.00454418473811608,0.649907455049626,0.00380078309077754,0,0.0303045851486467,0,0,0,0,0,0.000496094178969614,0,0,0,0,0,0.286540795955429,0,0,0.00032546105048877,0,0.0213079663964277,0.0310046794819489,0,0.0249972867373931,0,0,0.0753583162403921,0,0,0,0,0,0.00026649955209216,0,0,0.214156842943928,0.491076606327001,0.477351969523922,0.245529987783887,0,0.216684036165814,0.144217188758159,0.000615763182928836,0.018667543907449,0,0.00508531496329547,0,0.0206171309195724,0.000906166474601571,0,0,0.000431654311530729,0.00270472339145182,0.00341346502146603,0.00430116619110279,0.000343925398349995,0.203555395695356,0.0130218877777212,0.28510345574462,0,0.000906447290579375,0,0.00604194050216198,0.00969690656863983,0,0.00348136292430193,0.113459604436095,0.00692349014189234,0.00068450814116247,0,0.00215840661450488,0,0.0246721734631807,0.0115738123101416,0,0.0731885542603362,0.0328486876847756,0.00219161349378232,0.0434505114414495,0.11372260863323,0,0.00388058710432956,0,0,0.925761603258247,0.00152674134199172,0.094319499860592,0.000516033467807105,0.00302545980715161
0,0,0,0.00114839805492717,0.034200172942232,0.00422292303295366,0,0.0971465693530545,0,0,0.00754290547180742,0.612193896033831,0.0298422106253617,0,0,0.07096145656978,0,0,0,0,0.135232755683952,0,0.00698414330898098,0,0.00104925347916906,0,0,0,0,0.438577908603458,0,0,0.0110885369361823,0,0,0.00521583070581228,0,0.0023985720447086,0,0,0.0179767728863113,0,0.0123429458146421,0,0.0114519179836783,0.417049584644601,0,0.0171322038169548,0.223503220502938,0.100872291586812,0.00742831356161646,0,0.232012988929839,0,0.212906331011863,0.0024845016543166,0,0,0.00369707168605247,0.22135700856461,0.00662730187593471,0,0,0,0,0,0,0.00899800769295071,0.0580676552453793,0,0,0,0,0,0.00443174737778754,0,0,0,0,0.0442735671802564,0,0,0,0,0,0.00249702160958348,0,0,0,0,0.0146743297012587,0,0,0,0.0588409427672199,0.401847101716208,0.0501880550737122,0.123708621137112,0,0.308648993776349,0.152374139239874,0.0163934231871574,0.0343966905396172,0,0,0,0.0500508662391232,0.00273970540825117,0,0,0,0,0.00458031350380722,0.0755957362349107,0,0.00736308578576246,0.0215654856633603,0.355997580475217,0,0.00623767902834027,0,0.0159297770454321,0.00153862826785366,0.0068580219588843,0,0.00633428948962652,0,0,0,0,0,0.484707995674635,0,0,0,0.0834701911646035,0,0,0.00851923194258147,0,0.135154565881067,0,0.00481413926043383,0.95859505904436,0,0.167165763803569,0,0.000834537548124096
0,0,0,0.00521347529850602,0.0230941231719004,0,0.00414462602418346,0.0070581003465658,0,0,0,0.726938227144976,0,0,0,0.0262103300057422,0.00724170387120161,0,0,0,0.0652268140968493,0,0,0,0,0,0,0,0,0.256771425315105,0,0,0.0712998096455662,0,0,0,0,0,0,0,0,0,0,0,0,0.153180467334051,0,0,0.230136900920478,0.0309529154922076,0.00745911493813427,0,0.0557766585478784,0,0.0150400961040299,0,0,0,0,0.0292948212420291,0.0310425790855745,0,0,0,0,0,0,0.0310430855738897,0.014469280637242,0,0,0,0,0,0,0,0,0,0,0.0117973341789091,0,0,0,0.0198145697525525,0,0,0,0,0,0,0,0.0524306114232693,0,0,0,0.380702196225407,0,0,0,0.587375701665437,0.0191740657263837,0.00784426267128404,0.0215630023992126,0,0,0,0,0,0,0,0,0,0,0.0269798995432395,0,0,0,0.331822657845386,0,0,0,0.0249521349223356,0.00415972377438742,0.15045602448151,0,0,0,0,0,0,0,0.906582664210284,0,0,0,0,0,0,0,0,0,0,0,0.235611973674927,0,0,0,0
0,0,0,0.0164914724350388,0.00722261960675106,0,0,0,0,0,0,0.645120616754667,0,0,0,0.014143361719433,0,0,0,0,0.0826915912544363,0,0,0,0,0,0,0,0,0.250530341166757,0,0,0.0123019689820255,0,0,0,0,0.00716775187592494,0,0,0,0,0,0,0,0.143591819135406,0,0,0.0741791175586873,0,0,0,0.0106966421902793,0,0.00629698658883138,0,0,0,0,0.0334887495223751,0.024189993435272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393551413590933,0.0264690628004112,0,0,0,0,0.00935616490508346,0,0.067783506190972,0,0,0,0.117512552298379,0.00898270850470858,0,0,0.623110171754006,0,0.0165262302763333,0.00924015949521587,0,0,0,0,0,0,0,0,0,0,0.0575384843410415,0,0.010226683134732,0,0.10306806916055,0,0,0,0.0593456303945137,0,0.319641791698483,0,0.0169984106677977,0,0,0,0,0,0.454429885346017,0,0,0,0,0,0,0,0,0,0,0,0.461257166040923,0,0,0,0
0,0,0,0.0824690215955669,0.0798934968714859,0,0.0278917277329623,0.0473239735314081,0.0259776446466076,0.000258046936584621,0.0347723530723227,0.0061657031136948,0,0,0,0.0692786748773405,0.00586424357434558,0,0,0.0994630597154735,0.00421848426185295,0,0,0,0,0.0187779222345877,0,0,0,0,0,0,0.00362202696861025,0,0,0.000309214594928881,0,0.00177870516938155,0,0,0,0,0.000941068835557049,0,0.000211084482607822,0.000222003195080744,0.000511129807687378,0,0,0.34074344699313,0.0231621821201538,0,0,0,0,0,0,0.000725200294460023,0,0.163974497161872,0,0,0,0.00270912225549844,0,0,0,0,0,0.00167343423178281,0.0154418592120076,0,0,0,0,0,0.000841913458260048,0,0,0,0.0095765737530822,0.000333418229338233,0.000848360306956567,0.104351779915859,0.0968298939011155,0.0201934834221147,0.00807177186810439,0.000261683109408827,0.0019434348154803,0,0.00353571298026783,0.110402649119484,0,0.0856203319082985,0.000314856797122486,0.12024606978923,0.000589968959686169,0,0,0.278787176187116,0.000842184310620277,0,0,0,0,0,0.0130672680542819,0,0,0,0,0,0,0,0,0,0.000340461574349669,0.000283783882849807,0,0.000167708611115989,0,0.0100879788623674,0,0.701447470391565,0,0,0,0,0,0,0,0.438343644569271,0,0,0,0,0,0,0,0,0.0267736910096731,0,0.00194095369605192,0.0157697315034893,0,0,0,0
0.0136622865519792,0,0.00627059508878909,0,0.00882124202562562,0.00661517913061566,0,0.00243672059915085,0,0,0,0.00172645497765609,0.0232229974944048,0,0.214120029590294,0,0,0,0,0,0,0.0622403152053057,0.0775170587219044,0.454325902679412,0,0,0,0,0.0187870042055908,0,0,0,1.45227215069665,0,0,0,0.00308653334324636,0.0468352986646061,0.000259705054055876,0,0,0,0.203929204201282,0.231158987986037,0.0155907670099112,0,0,0.462580265200214,0,0.621512249923512,0,0,0,0.00216276222051009,0.0879378582953301,0.206084915684098,0,0,0,1.00287486939304,0.00419307691988959,0,0.0122773699163145,0,0.000828478567658711,0.000439946522567462,0,0,0,0,0.00134296460662998,0,0,0,1.17745352942376,0,0,0,0,0.000358786748393372,0.291045949929314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758463574185655,0.534390901599365,1.34058590265983,0.323835549754728,0,0,0.164956764870533,0,0.00579303216826836,0,0.0435604827453302,0,0,0.148307390838217,0,0,0.0019453339905566,0.0169722118665204,0.000765402537041251,0,0.498832231654453,0.804800858118974,0.00715375412431337,0.0399781748177444,0,0.00256042473694584,0,0,0,0,0.0280783436423838,0.0973139973970094,0.0599072173399013,0.215345621802595,0,0.00306444572452399,0,0,0.137683098541457,0,1.06169696279836,0.0211211946261398,0.0122464403697428,0.414250526071216,0.331149943731086,0,0,0,0,0.505512493076257,0,0.0545362589493182,0,0.00162548906927158
